match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,0.1,Hong Kong,Bahrain,Zeeshan Ali,Anshuman Rath,Ali Dawood,0,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,0.2,Hong Kong,Bahrain,Zeeshan Ali,Anshuman Rath,Ali Dawood,0,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,0.3,Hong Kong,Bahrain,Zeeshan Ali,Anshuman Rath,Ali Dawood,4,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,0.4,Hong Kong,Bahrain,Zeeshan Ali,Anshuman Rath,Ali Dawood,0,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,0.5,Hong Kong,Bahrain,Zeeshan Ali,Anshuman Rath,Ali Dawood,4,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,0.6,Hong Kong,Bahrain,Zeeshan Ali,Anshuman Rath,Ali Dawood,0,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,1.1,Hong Kong,Bahrain,Anshuman Rath,Zeeshan Ali,Imran Anwar,0,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,1.2,Hong Kong,Bahrain,Anshuman Rath,Zeeshan Ali,Imran Anwar,0,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,1.3,Hong Kong,Bahrain,Anshuman Rath,Zeeshan Ali,Imran Anwar,1,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,1.4,Hong Kong,Bahrain,Zeeshan Ali,Anshuman Rath,Imran Anwar,1,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,1.5,Hong Kong,Bahrain,Anshuman Rath,Zeeshan Ali,Imran Anwar,1,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,1.6,Hong Kong,Bahrain,Zeeshan Ali,Anshuman Rath,Imran Anwar,0,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,2.1,Hong Kong,Bahrain,Anshuman Rath,Zeeshan Ali,Ali Dawood,0,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,2.2,Hong Kong,Bahrain,Anshuman Rath,Zeeshan Ali,Ali Dawood,1,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,2.3,Hong Kong,Bahrain,Zeeshan Ali,Anshuman Rath,Ali Dawood,4,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,2.4,Hong Kong,Bahrain,Zeeshan Ali,Anshuman Rath,Ali Dawood,0,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,2.5,Hong Kong,Bahrain,Zeeshan Ali,Anshuman Rath,Ali Dawood,1,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,2.6,Hong Kong,Bahrain,Anshuman Rath,Zeeshan Ali,Ali Dawood,1,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,3.1,Hong Kong,Bahrain,Anshuman Rath,Zeeshan Ali,Imran Anwar,2,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,3.2,Hong Kong,Bahrain,Anshuman Rath,Zeeshan Ali,Imran Anwar,1,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,3.3,Hong Kong,Bahrain,Zeeshan Ali,Anshuman Rath,Imran Anwar,6,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,3.4,Hong Kong,Bahrain,Zeeshan Ali,Anshuman Rath,Imran Anwar,2,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,3.5,Hong Kong,Bahrain,Zeeshan Ali,Anshuman Rath,Imran Anwar,1,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,3.6,Hong Kong,Bahrain,Anshuman Rath,Zeeshan Ali,Imran Anwar,4,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,4.1,Hong Kong,Bahrain,Zeeshan Ali,Anshuman Rath,Rizwan Butt,4,0,,,,,,,,,
1475529,2024/25,2025-03-14,"Bayuemas Oval, Kuala Lumpur",1,4.2,Hong Kong,Bahrain,Zeeshan Ali,Anshuman Rath,Rizwan Butt,1,0,,,,,,,,,
