match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1338060,2022/23,2023-02-23,"Newlands, Cape Town",1,0.1,Australia,India,AJ Healy,BL Mooney,Renuka Singh,4,0,,,,,,,,,
1338060,2022/23,2023-02-23,"Newlands, Cape Town",1,0.2,Australia,India,AJ Healy,BL Mooney,Renuka Singh,0,0,,,,,,,,,
1338060,2022/23,2023-02-23,"Newlands, Cape Town",1,0.3,Australia,India,AJ Healy,BL Mooney,Renuka Singh,0,0,,,,,,,,,
1338060,2022/23,2023-02-23,"Newlands, Cape Town",1,0.4,Australia,India,AJ Healy,BL Mooney,Renuka Singh,0,0,,,,,,,,,
1338060,2022/23,2023-02-23,"Newlands, Cape Town",1,0.5,Australia,India,AJ Healy,BL Mooney,Renuka Singh,2,0,,,,,,,,,
1338060,2022/23,2023-02-23,"Newlands, Cape Town",1,0.6,Australia,India,AJ Healy,BL Mooney,Renuka Singh,0,0,,,,,,,,,
1338060,2022/23,2023-02-23,"Newlands, Cape Town",1,1.1,Australia,India,BL Mooney,AJ Healy,DB Sharma,0,0,,,,,,,,,
1338060,2022/23,2023-02-23,"Newlands, Cape Town",1,1.2,Australia,India,BL Mooney,AJ Healy,DB Sharma,1,0,,,,,,,,,
1338060,2022/23,2023-02-23,"Newlands, Cape Town",1,1.3,Australia,India,AJ Healy,BL Mooney,DB Sharma,1,0,,,,,,,,,
1338060,2022/23,2023-02-23,"Newlands, Cape Town",1,1.4,Australia,India,BL Mooney,AJ Healy,DB Sharma,1,0,,,,,,,,,
1338060,2022/23,2023-02-23,"Newlands, Cape Town",1,1.5,Australia,India,AJ Healy,BL Mooney,DB Sharma,1,0,,,,,,,,,
1338060,2022/23,2023-02-23,"Newlands, Cape Town",1,1.6,Australia,India,BL Mooney,AJ Healy,DB Sharma,4,0,,,,,,,,,
1338060,2022/23,2023-02-23,"Newlands, Cape Town",1,2.1,Australia,India,AJ Healy,BL Mooney,Renuka Singh,4,0,,,,,,,,,
1338060,2022/23,2023-02-23,"Newlands, Cape Town",1,2.2,Australia,India,AJ Healy,BL Mooney,Renuka Singh,0,0,,,,,,,,,
1338060,2022/23,2023-02-23,"Newlands, Cape Town",1,2.3,Australia,India,AJ Healy,BL Mooney,Renuka Singh,1,0,,,,,,,,,
1338060,2022/23,2023-02-23,"Newlands, Cape Town",1,2.4,Australia,India,BL Mooney,AJ Healy,Renuka Singh,0,0,,,,,,,,,
1338060,2022/23,2023-02-23,"Newlands, Cape Town",1,2.5,Australia,India,BL Mooney,AJ Healy,Renuka Singh,1,0,,,,,,,,,
1338060,2022/23,2023-02-23,"Newlands, Cape Town",1,2.6,Australia,India,AJ Healy,BL Mooney,Renuka Singh,1,0,,,,,,,,,
1338060,2022/23,2023-02-23,"Newlands, Cape Town",1,3.1,Australia,India,AJ Healy,BL Mooney,DB Sharma,4,0,,,,,,,,,
