match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,0.1,Bermuda,Cayman Islands,TS Fray,T Manders,C Wright,2,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,0.2,Bermuda,Cayman Islands,TS Fray,T Manders,C Wright,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,0.3,Bermuda,Cayman Islands,TS Fray,T Manders,C Wright,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,0.4,Bermuda,Cayman Islands,TS Fray,T Manders,C Wright,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,0.5,Bermuda,Cayman Islands,TS Fray,T Manders,C Wright,0,1,,,,1,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,0.6,Bermuda,Cayman Islands,T Manders,TS Fray,C Wright,0,2,2,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,0.7,Bermuda,Cayman Islands,TS Fray,T Manders,C Wright,1,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,1.1,Bermuda,Cayman Islands,TS Fray,T Manders,ROC Dunka,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,1.2,Bermuda,Cayman Islands,TS Fray,T Manders,ROC Dunka,1,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,1.3,Bermuda,Cayman Islands,T Manders,TS Fray,ROC Dunka,0,1,1,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,1.4,Bermuda,Cayman Islands,T Manders,TS Fray,ROC Dunka,1,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,1.5,Bermuda,Cayman Islands,TS Fray,T Manders,ROC Dunka,1,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,1.6,Bermuda,Cayman Islands,T Manders,TS Fray,ROC Dunka,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,1.7,Bermuda,Cayman Islands,T Manders,TS Fray,ROC Dunka,6,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,2.1,Bermuda,Cayman Islands,TS Fray,T Manders,C Wright,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,2.2,Bermuda,Cayman Islands,TS Fray,T Manders,C Wright,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,2.3,Bermuda,Cayman Islands,TS Fray,T Manders,C Wright,2,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,2.4,Bermuda,Cayman Islands,TS Fray,T Manders,C Wright,1,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,2.5,Bermuda,Cayman Islands,T Manders,TS Fray,C Wright,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,2.6,Bermuda,Cayman Islands,T Manders,TS Fray,C Wright,4,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,3.1,Bermuda,Cayman Islands,TS Fray,T Manders,D Johnson,1,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,3.2,Bermuda,Cayman Islands,T Manders,TS Fray,D Johnson,0,0,,,,,,bowled,T Manders,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,3.3,Bermuda,Cayman Islands,AD Dore,TS Fray,D Johnson,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,3.4,Bermuda,Cayman Islands,AD Dore,TS Fray,D Johnson,1,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,3.5,Bermuda,Cayman Islands,TS Fray,AD Dore,D Johnson,4,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,3.6,Bermuda,Cayman Islands,TS Fray,AD Dore,D Johnson,1,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,4.1,Bermuda,Cayman Islands,TS Fray,AD Dore,A Morris,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,4.2,Bermuda,Cayman Islands,TS Fray,AD Dore,A Morris,1,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,4.3,Bermuda,Cayman Islands,AD Dore,TS Fray,A Morris,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,4.4,Bermuda,Cayman Islands,AD Dore,TS Fray,A Morris,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,4.5,Bermuda,Cayman Islands,AD Dore,TS Fray,A Morris,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,4.6,Bermuda,Cayman Islands,AD Dore,TS Fray,A Morris,4,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,5.1,Bermuda,Cayman Islands,TS Fray,AD Dore,D Johnson,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,5.2,Bermuda,Cayman Islands,TS Fray,AD Dore,D Johnson,1,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,5.3,Bermuda,Cayman Islands,AD Dore,TS Fray,D Johnson,0,1,,,,1,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,5.4,Bermuda,Cayman Islands,TS Fray,AD Dore,D Johnson,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,5.5,Bermuda,Cayman Islands,TS Fray,AD Dore,D Johnson,5,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,5.6,Bermuda,Cayman Islands,AD Dore,TS Fray,D Johnson,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,6.1,Bermuda,Cayman Islands,TS Fray,AD Dore,A Morris,2,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,6.2,Bermuda,Cayman Islands,TS Fray,AD Dore,A Morris,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,6.3,Bermuda,Cayman Islands,TS Fray,AD Dore,A Morris,1,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,6.4,Bermuda,Cayman Islands,AD Dore,TS Fray,A Morris,1,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,6.5,Bermuda,Cayman Islands,TS Fray,AD Dore,A Morris,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,6.6,Bermuda,Cayman Islands,TS Fray,AD Dore,A Morris,1,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,7.1,Bermuda,Cayman Islands,TS Fray,AD Dore,Ronald Ebanks,2,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,7.2,Bermuda,Cayman Islands,TS Fray,AD Dore,Ronald Ebanks,1,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,7.3,Bermuda,Cayman Islands,AD Dore,TS Fray,Ronald Ebanks,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,7.4,Bermuda,Cayman Islands,AD Dore,TS Fray,Ronald Ebanks,1,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,7.5,Bermuda,Cayman Islands,TS Fray,AD Dore,Ronald Ebanks,1,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,7.6,Bermuda,Cayman Islands,AD Dore,TS Fray,Ronald Ebanks,1,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,8.1,Bermuda,Cayman Islands,AD Dore,TS Fray,AF Ifill,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,8.2,Bermuda,Cayman Islands,AD Dore,TS Fray,AF Ifill,0,0,,,,,,caught,AD Dore,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,8.3,Bermuda,Cayman Islands,OGL Bascome,TS Fray,AF Ifill,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,8.4,Bermuda,Cayman Islands,OGL Bascome,TS Fray,AF Ifill,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,8.5,Bermuda,Cayman Islands,OGL Bascome,TS Fray,AF Ifill,2,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,8.6,Bermuda,Cayman Islands,OGL Bascome,TS Fray,AF Ifill,0,0,,,,,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,9.1,Bermuda,Cayman Islands,TS Fray,OGL Bascome,Ronald Ebanks,0,1,,,,1,,,,,
1462908,2024/25,2024-12-16,"St Albans Club, Buenos Aires",1,9.2,Bermuda,Cayman Islands,OGL Bascome,TS Fray,Ronald Ebanks,0,0,,,,,,,,,
