match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1344786,2022/23,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.1,Bahrain,Saudi Arabia,Ahmer Bin Nisar,Sarfaraz Ali,Atif-Ur-Rehman,0,0,,,,,,,,,
1344786,2022/23,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.2,Bahrain,Saudi Arabia,Ahmer Bin Nisar,Sarfaraz Ali,Atif-Ur-Rehman,0,0,,,,,,,,,
1344786,2022/23,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.3,Bahrain,Saudi Arabia,Ahmer Bin Nisar,Sarfaraz Ali,Atif-Ur-Rehman,0,0,,,,,,,,,
1344786,2022/23,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.4,Bahrain,Saudi Arabia,Ahmer Bin Nisar,Sarfaraz Ali,Atif-Ur-Rehman,1,0,,,,,,,,,
1344786,2022/23,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.5,Bahrain,Saudi Arabia,Sarfaraz Ali,Ahmer Bin Nisar,Atif-Ur-Rehman,0,0,,,,,,,,,
1344786,2022/23,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.6,Bahrain,Saudi Arabia,Sarfaraz Ali,Ahmer Bin Nisar,Atif-Ur-Rehman,0,0,,,,,,,,,
1344786,2022/23,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.1,Bahrain,Saudi Arabia,Ahmer Bin Nisar,Sarfaraz Ali,Usman Najeeb,0,1,1,,,,,,,,
1344786,2022/23,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.2,Bahrain,Saudi Arabia,Ahmer Bin Nisar,Sarfaraz Ali,Usman Najeeb,0,0,,,,,,,,,
1344786,2022/23,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.3,Bahrain,Saudi Arabia,Ahmer Bin Nisar,Sarfaraz Ali,Usman Najeeb,1,0,,,,,,,,,
1344786,2022/23,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.4,Bahrain,Saudi Arabia,Sarfaraz Ali,Ahmer Bin Nisar,Usman Najeeb,0,0,,,,,,caught and bowled,Sarfaraz Ali,,
1344786,2022/23,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.5,Bahrain,Saudi Arabia,Imran Anwar,Ahmer Bin Nisar,Usman Najeeb,0,0,,,,,,,,,
1344786,2022/23,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.6,Bahrain,Saudi Arabia,Imran Anwar,Ahmer Bin Nisar,Usman Najeeb,0,0,,,,,,,,,
1344786,2022/23,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.7,Bahrain,Saudi Arabia,Imran Anwar,Ahmer Bin Nisar,Usman Najeeb,4,0,,,,,,,,,
1344786,2022/23,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.1,Bahrain,Saudi Arabia,Ahmer Bin Nisar,Imran Anwar,Atif-Ur-Rehman,0,0,,,,,,,,,
1344786,2022/23,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.2,Bahrain,Saudi Arabia,Ahmer Bin Nisar,Imran Anwar,Atif-Ur-Rehman,0,0,,,,,,,,,
1344786,2022/23,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.3,Bahrain,Saudi Arabia,Ahmer Bin Nisar,Imran Anwar,Atif-Ur-Rehman,0,0,,,,,,caught,Ahmer Bin Nisar,,
1344786,2022/23,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.4,Bahrain,Saudi Arabia,Sohail Ahmed,Imran Anwar,Atif-Ur-Rehman,0,0,,,,,,,,,
1344786,2022/23,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.5,Bahrain,Saudi Arabia,Sohail Ahmed,Imran Anwar,Atif-Ur-Rehman,0,0,,,,,,,,,
1344786,2022/23,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.6,Bahrain,Saudi Arabia,Sohail Ahmed,Imran Anwar,Atif-Ur-Rehman,0,0,,,,,,,,,
