match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,0.1,Nigeria,Zimbabwe,F Eseigbe,E Sandy,N Sibanda,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,0.2,Nigeria,Zimbabwe,F Eseigbe,E Sandy,N Sibanda,2,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,0.3,Nigeria,Zimbabwe,F Eseigbe,E Sandy,N Sibanda,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,0.4,Nigeria,Zimbabwe,F Eseigbe,E Sandy,N Sibanda,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,0.5,Nigeria,Zimbabwe,F Eseigbe,E Sandy,N Sibanda,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,0.6,Nigeria,Zimbabwe,F Eseigbe,E Sandy,N Sibanda,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,1.1,Nigeria,Zimbabwe,E Sandy,F Eseigbe,P Marange,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,1.2,Nigeria,Zimbabwe,E Sandy,F Eseigbe,P Marange,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,1.3,Nigeria,Zimbabwe,E Sandy,F Eseigbe,P Marange,2,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,1.4,Nigeria,Zimbabwe,E Sandy,F Eseigbe,P Marange,2,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,1.5,Nigeria,Zimbabwe,E Sandy,F Eseigbe,P Marange,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,1.6,Nigeria,Zimbabwe,E Sandy,F Eseigbe,P Marange,0,1,,,,1,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,2.1,Nigeria,Zimbabwe,E Sandy,F Eseigbe,J Nkomo,1,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,2.2,Nigeria,Zimbabwe,F Eseigbe,E Sandy,J Nkomo,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,2.3,Nigeria,Zimbabwe,F Eseigbe,E Sandy,J Nkomo,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,2.4,Nigeria,Zimbabwe,F Eseigbe,E Sandy,J Nkomo,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,2.5,Nigeria,Zimbabwe,F Eseigbe,E Sandy,J Nkomo,4,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,2.6,Nigeria,Zimbabwe,F Eseigbe,E Sandy,J Nkomo,1,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,3.1,Nigeria,Zimbabwe,F Eseigbe,E Sandy,K Ndlovu,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,3.2,Nigeria,Zimbabwe,F Eseigbe,E Sandy,K Ndlovu,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,3.3,Nigeria,Zimbabwe,F Eseigbe,E Sandy,K Ndlovu,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,3.4,Nigeria,Zimbabwe,F Eseigbe,E Sandy,K Ndlovu,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,3.5,Nigeria,Zimbabwe,F Eseigbe,E Sandy,K Ndlovu,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,3.6,Nigeria,Zimbabwe,F Eseigbe,E Sandy,K Ndlovu,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,4.1,Nigeria,Zimbabwe,E Sandy,F Eseigbe,L Mabhero,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,4.2,Nigeria,Zimbabwe,E Sandy,F Eseigbe,L Mabhero,1,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,4.3,Nigeria,Zimbabwe,F Eseigbe,E Sandy,L Mabhero,1,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,4.4,Nigeria,Zimbabwe,E Sandy,F Eseigbe,L Mabhero,2,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,4.5,Nigeria,Zimbabwe,E Sandy,F Eseigbe,L Mabhero,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,4.6,Nigeria,Zimbabwe,E Sandy,F Eseigbe,L Mabhero,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,5.1,Nigeria,Zimbabwe,F Eseigbe,E Sandy,K Ndlovu,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,5.2,Nigeria,Zimbabwe,F Eseigbe,E Sandy,K Ndlovu,0,1,1,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,5.3,Nigeria,Zimbabwe,F Eseigbe,E Sandy,K Ndlovu,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,5.4,Nigeria,Zimbabwe,F Eseigbe,E Sandy,K Ndlovu,0,0,,,,,,bowled,F Eseigbe,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,5.5,Nigeria,Zimbabwe,P Agboya,E Sandy,K Ndlovu,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,5.6,Nigeria,Zimbabwe,P Agboya,E Sandy,K Ndlovu,4,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,5.7,Nigeria,Zimbabwe,P Agboya,E Sandy,K Ndlovu,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,6.1,Nigeria,Zimbabwe,E Sandy,P Agboya,P Marange,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,6.2,Nigeria,Zimbabwe,E Sandy,P Agboya,P Marange,0,0,,,,,,,,,
1423472,2023/24,2024-03-11,"Achimota Senior Secondary School A Field, Accra",1,6.3,Nigeria,Zimbabwe,E Sandy,P Agboya,P Marange,0,0,,,,,,,,,
