match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1400974,2023/24,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",1,0.1,Nigeria,Sierra Leone,Sulaimon Runsewe,D Ajekun,G Sesay,4,0,,,,,,,,,
1400974,2023/24,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",1,0.2,Nigeria,Sierra Leone,Sulaimon Runsewe,D Ajekun,G Sesay,0,0,,,,,,,,,
1400974,2023/24,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",1,0.3,Nigeria,Sierra Leone,Sulaimon Runsewe,D Ajekun,G Sesay,1,0,,,,,,,,,
1400974,2023/24,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",1,0.4,Nigeria,Sierra Leone,D Ajekun,Sulaimon Runsewe,G Sesay,0,0,,,,,,,,,
1400974,2023/24,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",1,0.5,Nigeria,Sierra Leone,D Ajekun,Sulaimon Runsewe,G Sesay,0,0,,,,,,,,,
1400974,2023/24,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",1,0.6,Nigeria,Sierra Leone,D Ajekun,Sulaimon Runsewe,G Sesay,0,0,,,,,,,,,
1400974,2023/24,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",1,1.1,Nigeria,Sierra Leone,Sulaimon Runsewe,D Ajekun,G Ngegba,4,0,,,,,,,,,
1400974,2023/24,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",1,1.2,Nigeria,Sierra Leone,Sulaimon Runsewe,D Ajekun,G Ngegba,0,0,,,,,,,,,
1400974,2023/24,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",1,1.3,Nigeria,Sierra Leone,Sulaimon Runsewe,D Ajekun,G Ngegba,2,0,,,,,,,,,
1400974,2023/24,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",1,1.4,Nigeria,Sierra Leone,Sulaimon Runsewe,D Ajekun,G Ngegba,3,0,,,,,,,,,
1400974,2023/24,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",1,1.5,Nigeria,Sierra Leone,D Ajekun,Sulaimon Runsewe,G Ngegba,0,0,,,,,,,,,
1400974,2023/24,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",1,1.6,Nigeria,Sierra Leone,D Ajekun,Sulaimon Runsewe,G Ngegba,3,0,,,,,,,,,
1400974,2023/24,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",1,2.1,Nigeria,Sierra Leone,D Ajekun,Sulaimon Runsewe,G Sesay,4,0,,,,,,,,,
1400974,2023/24,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",1,2.2,Nigeria,Sierra Leone,D Ajekun,Sulaimon Runsewe,G Sesay,0,0,,,,,,,,,
1400974,2023/24,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",1,2.3,Nigeria,Sierra Leone,D Ajekun,Sulaimon Runsewe,G Sesay,1,0,,,,,,,,,
1400974,2023/24,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",1,2.4,Nigeria,Sierra Leone,Sulaimon Runsewe,D Ajekun,G Sesay,1,0,,,,,,,,,
1400974,2023/24,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",1,2.5,Nigeria,Sierra Leone,D Ajekun,Sulaimon Runsewe,G Sesay,0,0,,,,,,caught,D Ajekun,,
1400974,2023/24,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",1,2.6,Nigeria,Sierra Leone,AA Onikoyi,Sulaimon Runsewe,G Sesay,0,0,,,,,,,,,
