match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1423465,2023/24,2024-03-08,"Achimota Senior Secondary School A Field, Accra",1,0.1,Uganda,Zimbabwe,G Obukor,I Nakisuuyi,N Sibanda,0,0,,,,,,,,,
1423465,2023/24,2024-03-08,"Achimota Senior Secondary School A Field, Accra",1,0.2,Uganda,Zimbabwe,G Obukor,I Nakisuuyi,N Sibanda,0,0,,,,,,,,,
1423465,2023/24,2024-03-08,"Achimota Senior Secondary School A Field, Accra",1,0.3,Uganda,Zimbabwe,G Obukor,I Nakisuuyi,N Sibanda,0,0,,,,,,,,,
1423465,2023/24,2024-03-08,"Achimota Senior Secondary School A Field, Accra",1,0.4,Uganda,Zimbabwe,G Obukor,I Nakisuuyi,N Sibanda,1,0,,,,,,,,,
1423465,2023/24,2024-03-08,"Achimota Senior Secondary School A Field, Accra",1,0.5,Uganda,Zimbabwe,I Nakisuuyi,G Obukor,N Sibanda,0,0,,,,,,,,,
1423465,2023/24,2024-03-08,"Achimota Senior Secondary School A Field, Accra",1,0.6,Uganda,Zimbabwe,I Nakisuuyi,G Obukor,N Sibanda,0,0,,,,,,,,,
1423465,2023/24,2024-03-08,"Achimota Senior Secondary School A Field, Accra",1,1.1,Uganda,Zimbabwe,G Obukor,I Nakisuuyi,J Nkomo,0,0,,,,,,,,,
1423465,2023/24,2024-03-08,"Achimota Senior Secondary School A Field, Accra",1,1.2,Uganda,Zimbabwe,G Obukor,I Nakisuuyi,J Nkomo,0,2,2,,,,,,,,
1423465,2023/24,2024-03-08,"Achimota Senior Secondary School A Field, Accra",1,1.3,Uganda,Zimbabwe,I Nakisuuyi,G Obukor,J Nkomo,1,0,,,,,,,,,
1423465,2023/24,2024-03-08,"Achimota Senior Secondary School A Field, Accra",1,1.4,Uganda,Zimbabwe,G Obukor,I Nakisuuyi,J Nkomo,0,0,,,,,,,,,
1423465,2023/24,2024-03-08,"Achimota Senior Secondary School A Field, Accra",1,1.5,Uganda,Zimbabwe,G Obukor,I Nakisuuyi,J Nkomo,0,0,,,,,,,,,
1423465,2023/24,2024-03-08,"Achimota Senior Secondary School A Field, Accra",1,1.6,Uganda,Zimbabwe,G Obukor,I Nakisuuyi,J Nkomo,4,0,,,,,,,,,
1423465,2023/24,2024-03-08,"Achimota Senior Secondary School A Field, Accra",1,1.7,Uganda,Zimbabwe,G Obukor,I Nakisuuyi,J Nkomo,0,0,,,,,,,,,
1423465,2023/24,2024-03-08,"Achimota Senior Secondary School A Field, Accra",1,2.1,Uganda,Zimbabwe,I Nakisuuyi,G Obukor,N Sibanda,0,0,,,,,,,,,
1423465,2023/24,2024-03-08,"Achimota Senior Secondary School A Field, Accra",1,2.2,Uganda,Zimbabwe,I Nakisuuyi,G Obukor,N Sibanda,0,0,,,,,,,,,
1423465,2023/24,2024-03-08,"Achimota Senior Secondary School A Field, Accra",1,2.3,Uganda,Zimbabwe,I Nakisuuyi,G Obukor,N Sibanda,0,0,,,,,,,,,
